Date,Month,Turbidity (NTU),Diarrhea Cases,Risk Level,Temperature (°C),Rainfall (mm)
2022-01-09,1,17.9,6,Medium,30.5,5.1
2021-10-10,10,6.5,1,Low,30.5,5.1
2020-09-27,9,58.9,42,High,30.5,35.8
2022-03-03,3,10.0,3,Low,30.5,5.1
2023-03-10,3,0.8,1,Low,30.5,5.1
2022-05-11,5,19.4,5,Medium,30.5,5.1
2022-01-18,1,9.9,3,Low,30.5,5.1
2023-01-23,1,8.0,2,Low,30.5,5.1
2023-10-30,10,17.0,4,Low,30.5,5.1
2020-12-19,12,4.7,5,Low,30.5,5.1
2022-08-22,8,32.1,9,High,30.5,35.8
2020-05-29,5,12.6,2,Low,30.5,5.1
2020-02-04,2,6.5,6,Low,30.5,5.1
2023-04-17,4,3.7,1,Low,30.5,5.1
2020-05-18,5,22.4,5,Medium,30.5,5.1
2020-01-29,1,8.5,1,Low,30.5,5.1
2021-06-20,6,33.0,12,High,30.5,35.8
2021-03-17,3,17.8,6,Medium,30.5,5.1
2020-03-22,3,15.2,2,Low,30.5,5.1
2020-05-03,5,14.9,19,High,30.5,5.1
2022-03-26,3,103.0,27,High,30.5,5.1
2022-11-03,11,16.3,5,Medium,30.5,5.1
2021-08-09,8,10.7,4,Low,30.5,35.8
2023-07-11,7,21.1,10,Medium,30.5,35.8
2023-12-30,12,3.8,3,Low,30.5,5.1
2022-10-23,10,23.1,8,Medium,30.5,5.1
2022-04-30,4,16.9,6,Medium,30.5,5.1
2022-05-17,5,12.3,7,Low,30.5,5.1
2023-12-08,12,5.4,1,Low,30.5,5.1
2022-04-03,4,10.8,25,High,30.5,5.1
2020-06-17,6,52.4,28,High,30.5,35.8
2023-08-04,8,49.4,18,High,30.5,35.8
2023-01-03,1,0.5,4,Low,30.5,5.1
2023-01-06,1,1.2,1,Low,30.5,5.1
2023-06-15,6,66.4,37,High,30.5,35.8
2020-11-08,11,37.6,14,High,30.5,5.1
2021-07-22,7,135.0,90,High,30.5,35.8
2020-06-20,6,70.4,32,High,30.5,35.8
2021-09-26,9,79.6,40,High,30.5,35.8
2020-06-10,6,16.6,9,Medium,30.5,35.8
2022-11-13,11,25.9,11,Medium,30.5,5.1
2021-02-20,2,14.7,7,Low,30.5,5.1
2020-11-14,11,23.8,5,Medium,30.5,5.1
2023-01-03,1,8.7,4,Low,30.5,5.1
2021-10-31,10,15.7,7,Medium,30.5,5.1
2022-03-11,3,6.9,3,Low,30.5,5.1
2023-04-16,4,18.9,7,Medium,30.5,5.1
2023-07-23,7,75.5,44,High,30.5,35.8
2023-08-23,8,65.9,30,High,30.5,35.8
2023-10-26,10,40.6,12,High,30.5,5.1
2023-08-10,8,39.9,12,High,30.5,35.8
2020-05-15,5,17.3,4,Low,30.5,5.1
2021-09-27,9,64.3,36,High,30.5,35.8
2023-12-01,12,2.3,1,Low,30.5,5.1
2022-06-14,6,2.2,0,Low,30.5,35.8
2021-05-03,5,6.8,3,Low,30.5,5.1
2020-04-28,4,1.0,1,Low,30.5,5.1
2021-05-15,5,8.2,3,Low,30.5,5.1
2020-06-25,6,61.8,27,High,30.5,35.8
2022-06-08,6,59.7,26,High,30.5,35.8
2020-08-25,8,59.2,35,High,30.5,35.8
2022-07-17,7,33.9,14,High,30.5,35.8
2023-06-07,6,46.8,39,High,30.5,35.8
2023-05-31,5,9.7,4,Low,30.5,5.1
2020-04-22,4,17.0,7,Medium,30.5,5.1
2021-09-25,9,71.8,30,High,30.5,35.8
2023-09-26,9,40.5,21,High,30.5,35.8
2023-09-09,9,10.2,8,Medium,30.5,35.8
2020-12-25,12,11.5,6,Low,30.5,5.1
2020-09-01,9,48.1,25,High,30.5,35.8
2020-01-26,1,1.8,0,Low,30.5,5.1
2023-12-20,12,8.5,4,Low,30.5,5.1
2020-10-08,10,33.0,11,High,30.5,5.1
2023-12-07,12,7.8,1,Low,30.5,5.1
2020-01-24,1,6.7,3,Low,30.5,5.1
2020-12-01,12,10.6,4,Low,30.5,5.1
2022-10-13,10,18.0,4,Low,30.5,5.1
2021-12-11,12,0.5,0,Low,30.5,5.1
2022-12-07,12,4.0,0,Low,30.5,5.1
2022-11-25,11,5.1,0,Low,30.5,5.1
2021-06-14,6,34.0,19,High,30.5,35.8
2020-12-07,12,21.3,5,Medium,30.5,5.1
2022-01-31,1,13.2,5,Low,30.5,5.1
2020-09-16,9,66.9,36,High,30.5,35.8
2021-07-04,7,37.4,21,High,30.5,35.8
2020-08-29,8,32.9,26,High,30.5,35.8
2020-03-01,3,22.7,9,Medium,30.5,5.1
2021-11-17,11,1.4,1,Low,30.5,5.1
2022-05-29,5,9.7,5,Low,30.5,5.1
2021-07-11,7,11.2,10,Medium,30.5,35.8
2022-12-08,12,5.9,0,Low,30.5,5.1
2020-05-10,5,4.7,2,Low,30.5,5.1
2021-06-22,6,115.7,63,High,30.5,35.8
2023-12-29,12,12.3,5,Low,30.5,5.1
2023-03-26,3,9.2,2,Low,30.5,5.1
2023-07-09,7,43.7,30,High,30.5,35.8
2020-06-06,6,22.2,6,Medium,30.5,35.8
2022-10-13,10,0.5,0,Low,30.5,5.1
2022-07-21,7,34.0,16,High,30.5,35.8
2022-11-12,11,62.9,24,High,30.5,5.1
2022-01-07,1,4.6,2,Low,30.5,5.1
2020-04-23,4,9.6,4,Low,30.5,5.1
2022-10-20,10,30.7,18,High,30.5,5.1
2023-03-06,3,6.5,3,Low,30.5,5.1
2020-12-07,12,5.2,0,Low,30.5,5.1
2022-01-23,1,7.3,3,Low,30.5,5.1
2020-11-18,11,22.2,8,Medium,30.5,5.1
2021-06-06,6,0.5,4,Low,30.5,35.8
2020-07-29,7,49.6,20,High,30.5,35.8
2023-03-21,3,11.4,5,Low,30.5,5.1
2023-10-12,10,25.5,12,Medium,30.5,5.1
2020-08-24,8,31.5,14,High,30.5,35.8
2021-04-12,4,11.3,1,Low,30.5,5.1
2022-11-08,11,19.4,12,Medium,30.5,5.1
2020-01-06,1,23.9,5,Medium,30.5,5.1
2020-03-31,3,5.9,0,Low,30.5,5.1
2020-01-26,1,7.1,2,Low,30.5,5.1
2021-05-15,5,15.9,4,Low,30.5,5.1
2020-04-04,4,12.3,6,Low,30.5,5.1
2022-08-24,8,7.2,0,Low,30.5,35.8
2022-01-15,1,6.2,0,Low,30.5,5.1
2022-02-23,2,5.7,0,Low,30.5,5.1
2020-11-03,11,9.4,3,Low,30.5,5.1
2021-01-01,1,8.1,0,Low,30.5,5.1
2020-03-13,3,15.4,5,Medium,30.5,5.1
2023-02-06,2,11.0,23,High,30.5,5.1
2023-09-04,9,77.3,34,High,30.5,35.8
2022-05-08,5,13.3,6,Low,30.5,5.1
2021-04-04,4,18.3,4,Low,30.5,5.1
2021-10-21,10,8.5,3,Low,30.5,5.1
2021-05-23,5,10.7,5,Low,30.5,5.1
2022-05-02,5,11.0,2,Low,30.5,5.1
2021-10-17,10,5.9,5,Low,30.5,5.1
2021-07-09,7,85.9,40,High,30.5,35.8
2020-06-08,6,0.5,14,Medium,30.5,35.8
2023-03-16,3,9.0,5,Low,30.5,5.1
2022-02-02,2,8.4,2,Low,30.5,5.1
2020-09-01,9,18.6,8,Medium,30.5,35.8
2022-10-25,10,45.4,14,High,30.5,5.1
2023-10-10,10,16.9,11,Medium,30.5,5.1
2020-04-17,4,22.4,5,Medium,30.5,5.1
2021-01-02,1,6.6,0,Low,30.5,5.1
2021-04-02,4,0.5,2,Low,30.5,5.1
2022-11-22,11,11.0,4,Low,30.5,5.1
2020-04-04,4,16.5,4,Low,30.5,5.1
2022-04-01,4,8.0,6,Low,30.5,5.1
2020-05-21,5,12.3,1,Low,30.5,5.1
2022-08-10,8,66.7,27,High,30.5,35.8
2021-08-01,8,62.2,25,High,30.5,35.8
2021-09-28,9,31.4,9,High,30.5,35.8
2021-11-01,11,23.9,9,Medium,30.5,5.1
2020-06-25,6,91.8,49,High,30.5,35.8
2023-02-06,2,8.7,2,Low,30.5,5.1
2022-07-24,7,26.3,8,Medium,30.5,35.8
2020-01-17,1,3.7,1,Low,30.5,5.1
2022-01-25,1,8.2,7,Low,30.5,5.1
2021-02-14,2,9.3,3,Low,30.5,5.1
2021-08-20,8,106.0,41,High,30.5,35.8
2023-02-28,2,2.8,3,Low,30.5,5.1
2021-09-14,9,55.6,21,High,30.5,35.8
2023-06-29,6,64.6,29,High,30.5,35.8
2021-05-11,5,18.3,6,Medium,30.5,5.1
2022-08-08,8,38.0,13,High,30.5,35.8
2022-01-24,1,9.3,5,Low,30.5,5.1
2023-04-26,4,11.1,1,Low,30.5,5.1
2022-10-07,10,19.7,6,Medium,30.5,5.1
2021-02-04,2,9.8,4,Low,30.5,5.1
2023-01-24,1,5.3,3,Low,30.5,5.1
2021-05-17,5,13.0,1,Low,30.5,5.1
2020-11-04,11,7.8,0,Low,30.5,5.1
2020-01-14,1,3.6,4,Low,30.5,5.1
2022-04-19,4,28.7,6,Medium,30.5,5.1
2020-02-18,2,5.1,1,Low,30.5,5.1
2021-04-22,4,18.1,5,Medium,30.5,5.1
2023-01-14,1,7.8,2,Low,30.5,5.1
2021-12-10,12,7.8,1,Low,30.5,5.1
2023-07-26,7,47.8,21,High,30.5,35.8
2023-11-21,11,29.1,10,Medium,30.5,5.1
2020-01-20,1,8.8,2,Low,30.5,5.1
2021-11-17,11,17.6,8,Medium,30.5,5.1
2020-01-03,1,13.5,6,Low,30.5,5.1
2023-09-08,9,42.3,16,High,30.5,35.8
2022-02-09,2,0.5,2,Low,30.5,5.1
2021-09-21,9,72.3,31,High,30.5,35.8
2020-07-31,7,45.6,24,High,30.5,35.8
2021-02-24,2,1.8,0,Low,30.5,5.1
2022-12-21,12,5.1,2,Low,30.5,5.1
2021-05-02,5,7.5,1,Low,30.5,5.1
2022-05-09,5,12.2,4,Low,30.5,5.1
2022-10-04,10,8.0,1,Low,30.5,5.1
2020-05-02,5,15.0,3,Low,30.5,5.1
2020-10-18,10,36.7,14,High,30.5,5.1
2023-12-28,12,3.8,4,Low,30.5,5.1
2021-07-27,7,71.0,30,High,30.5,35.8
2020-07-09,7,43.3,22,High,30.5,35.8
2020-03-30,3,7.8,6,Low,30.5,5.1
2021-04-19,4,17.6,5,Medium,30.5,5.1
2022-11-30,11,11.9,7,Low,30.5,5.1
2022-04-25,4,9.3,5,Low,30.5,5.1
2023-12-06,12,9.0,10,Medium,30.5,5.1
2022-02-01,2,5.4,3,Low,30.5,5.1
2022-07-27,7,101.5,36,High,30.5,35.8
2020-06-22,6,22.1,15,High,30.5,35.8
2023-04-04,4,0.5,2,Low,30.5,5.1
2020-07-14,7,62.0,33,High,30.5,35.8
2022-11-01,11,13.6,4,Low,30.5,5.1
2020-09-30,9,38.7,10,High,30.5,35.8
2023-07-29,7,67.5,32,High,30.5,35.8
2022-03-18,3,17.0,9,Medium,30.5,5.1
2020-06-02,6,29.0,12,Medium,30.5,35.8
2023-04-27,4,7.5,2,Low,30.5,5.1
2023-03-08,3,2.0,2,Low,30.5,5.1
2020-05-07,5,0.5,0,Low,30.5,5.1
2022-06-09,6,16.3,10,Medium,30.5,35.8
2023-09-18,9,69.1,36,High,30.5,35.8
2020-09-24,9,79.7,48,High,30.5,35.8
2021-04-29,4,6.6,1,Low,30.5,5.1
2021-08-20,8,86.6,52,High,30.5,35.8
2021-06-18,6,17.1,5,Medium,30.5,35.8
2021-10-07,10,32.6,9,High,30.5,5.1
2022-03-15,3,7.5,0,Low,30.5,5.1
2023-12-06,12,7.2,4,Low,30.5,5.1
2021-10-30,10,7.3,3,Low,30.5,5.1
2021-10-13,10,24.1,11,Medium,30.5,5.1
2022-07-16,7,12.2,15,High,30.5,35.8
2021-07-10,7,73.5,41,High,30.5,35.8
2021-04-23,4,5.7,2,Low,30.5,5.1
2020-06-01,6,25.9,12,Medium,30.5,35.8
2021-02-19,2,0.5,0,Low,30.5,5.1
2020-10-05,10,24.2,13,Medium,30.5,5.1
2023-04-12,4,22.9,5,Medium,30.5,5.1
2020-08-11,8,25.8,11,Medium,30.5,35.8
2020-11-14,11,9.9,2,Low,30.5,5.1
2020-08-04,8,46.5,19,High,30.5,35.8
2020-12-02,12,10.7,4,Low,30.5,5.1
2022-07-09,7,73.3,42,High,30.5,35.8
2022-08-12,8,60.3,30,High,30.5,35.8
2021-10-05,10,20.0,11,Medium,30.5,5.1
2022-04-12,4,7.1,2,Low,30.5,5.1
2020-09-04,9,71.1,21,High,30.5,35.8
2023-01-02,1,9.1,0,Low,30.5,5.1
2022-01-03,1,4.2,3,Low,30.5,5.1
2021-03-01,3,12.8,2,Low,30.5,5.1
2022-07-14,7,99.5,40,High,30.5,35.8
2021-09-23,9,358.6,137,High,30.5,35.8
2022-08-06,8,42.6,19,High,30.5,35.8
2021-06-26,6,1.8,5,Low,30.5,35.8
2020-09-02,9,68.8,41,High,30.5,35.8
2020-07-04,7,28.3,18,High,30.5,35.8
2020-11-18,11,14.6,8,Medium,30.5,5.1
2023-11-06,11,19.2,8,Medium,30.5,5.1
2021-09-15,9,58.1,30,High,30.5,35.8
2023-12-14,12,5.8,3,Low,30.5,5.1
2023-11-28,11,19.3,7,Medium,30.5,5.1
2023-05-20,5,11.4,0,Low,30.5,5.1
2020-03-23,3,13.8,6,Low,30.5,5.1
2021-03-16,3,5.1,2,Low,30.5,5.1
2021-11-02,11,36.5,16,High,30.5,5.1
2020-10-30,10,26.2,12,Medium,30.5,5.1
2020-07-05,7,26.7,12,Medium,30.5,35.8
2023-12-27,12,8.5,2,Low,30.5,5.1
2021-05-23,5,13.2,1,Low,30.5,5.1
2021-12-29,12,10.4,3,Low,30.5,5.1
2022-03-22,3,14.3,5,Low,30.5,5.1
2022-11-17,11,34.3,38,High,30.5,5.1
2020-04-10,4,35.8,8,High,30.5,5.1
2023-10-18,10,2.0,3,Low,30.5,5.1
2021-09-04,9,98.7,37,High,30.5,35.8
2021-06-16,6,45.1,16,High,30.5,35.8
2020-12-22,12,6.2,1,Low,30.5,5.1
2020-03-04,3,15.8,4,Low,30.5,5.1
2022-04-08,4,8.5,5,Low,30.5,5.1
2022-07-15,7,78.3,37,High,30.5,35.8
2023-02-12,2,16.3,4,Low,30.5,5.1
2023-01-31,1,25.4,11,Medium,30.5,5.1
2021-05-26,5,11.3,1,Low,30.5,5.1
2020-07-12,7,29.5,22,High,30.5,35.8
2022-08-04,8,16.7,17,High,30.5,35.8
2020-07-27,7,90.8,37,High,30.5,35.8
2020-10-13,10,35.5,17,High,30.5,5.1
2020-09-05,9,72.7,36,High,30.5,35.8
2020-01-25,1,9.3,2,Low,30.5,5.1
2020-05-06,5,4.8,1,Low,30.5,5.1
2021-03-31,3,18.5,7,Medium,30.5,5.1
2020-09-24,9,40.0,19,High,30.5,35.8
2021-02-09,2,4.3,1,Low,30.5,5.1
2022-03-31,3,14.1,4,Low,30.5,5.1
2022-02-01,2,13.2,1,Low,30.5,5.1
2023-11-06,11,37.3,11,High,30.5,5.1
2023-07-14,7,43.9,19,High,30.5,35.8
2023-08-13,8,48.1,20,High,30.5,35.8
2020-06-21,6,93.2,40,High,30.5,35.8
2023-04-07,4,16.2,6,Medium,30.5,5.1
2023-04-15,4,16.1,3,Low,30.5,5.1
2021-06-14,6,68.1,33,High,30.5,35.8
2020-06-02,6,78.4,44,High,30.5,35.8
2020-02-14,2,9.5,2,Low,30.5,5.1
2020-05-12,5,7.3,4,Low,30.5,5.1
2021-02-08,2,16.0,2,Low,30.5,5.1
2023-08-15,8,67.8,38,High,30.5,35.8
2022-06-27,6,87.7,37,High,30.5,35.8
2020-09-20,9,44.0,14,High,30.5,35.8
2020-07-07,7,99.7,34,High,30.5,35.8
2021-11-10,11,23.2,9,Medium,30.5,5.1
2020-09-07,9,48.8,19,High,30.5,35.8
2020-03-28,3,6.5,1,Low,30.5,5.1
2022-08-02,8,57.7,30,High,30.5,35.8
2020-04-13,4,3.1,0,Low,30.5,5.1
2020-12-10,12,0.9,0,Low,30.5,5.1
2023-03-21,3,17.2,5,Medium,30.5,5.1
2022-06-06,6,53.6,22,High,30.5,35.8
2022-03-19,3,8.6,2,Low,30.5,5.1
2022-10-13,10,27.6,11,Medium,30.5,5.1
2020-03-01,3,12.1,0,Low,30.5,5.1
2022-02-22,2,5.9,6,Low,30.5,5.1
2023-10-31,10,18.2,2,Low,30.5,5.1
2022-05-23,5,11.6,4,Low,30.5,5.1
2020-12-19,12,10.5,1,Low,30.5,5.1
2021-12-25,12,3.7,1,Low,30.5,5.1
2021-03-15,3,23.4,5,Medium,30.5,5.1
2021-01-18,1,4.8,0,Low,30.5,5.1
2021-07-17,7,25.6,5,Medium,30.5,35.8
2021-07-27,7,5.7,5,Low,30.5,35.8
2022-07-02,7,89.4,44,High,30.5,35.8
2020-10-31,10,27.7,9,Medium,30.5,5.1
2020-03-11,3,25.0,5,Medium,30.5,5.1
2023-06-11,6,79.9,32,High,30.5,35.8
2023-06-22,6,78.5,45,High,30.5,35.8
2023-06-17,6,73.2,36,High,30.5,35.8
2021-05-18,5,16.5,11,Medium,30.5,5.1
2023-08-18,8,22.8,11,Medium,30.5,35.8
2021-08-27,8,137.3,78,High,30.5,35.8
2022-10-18,10,12.0,8,Medium,30.5,5.1
2022-04-23,4,15.0,1,Low,30.5,5.1
2023-02-01,2,8.7,3,Low,30.5,5.1
2022-09-08,9,7.9,10,Medium,30.5,35.8
2020-05-04,5,20.1,6,Medium,30.5,5.1
2020-06-28,6,96.8,39,High,30.5,35.8
2021-07-26,7,70.0,42,High,30.5,35.8
2022-02-23,2,6.5,2,Low,30.5,5.1
2020-10-08,10,21.4,8,Medium,30.5,5.1
2022-05-08,5,11.8,1,Low,30.5,5.1
2021-02-12,2,5.7,5,Low,30.5,5.1
2023-08-09,8,70.3,28,High,30.5,35.8
2022-12-12,12,8.2,3,Low,30.5,5.1
2021-05-25,5,22.4,4,Medium,30.5,5.1
2023-07-15,7,50.5,29,High,30.5,35.8
2023-01-18,1,4.7,3,Low,30.5,5.1
2020-02-09,2,1.0,0,Low,30.5,5.1
2022-02-22,2,6.6,0,Low,30.5,5.1
2023-12-31,12,5.4,0,Low,30.5,5.1
2022-01-05,1,1.7,3,Low,30.5,5.1
2022-09-09,9,77.5,30,High,30.5,35.8
2023-01-20,1,10.6,0,Low,30.5,5.1
2022-09-19,9,48.3,26,High,30.5,35.8
2021-12-05,12,5.6,3,Low,30.5,5.1
2023-03-04,3,14.8,7,Low,30.5,5.1
2022-10-25,10,31.8,14,High,30.5,5.1
2021-10-20,10,25.6,13,Medium,30.5,5.1
2022-03-06,3,12.4,5,Low,30.5,5.1
2021-07-07,7,53.6,27,High,30.5,35.8
2021-01-03,1,11.2,2,Low,30.5,5.1
2020-02-23,2,12.0,4,Low,30.5,5.1
2021-10-15,10,8.4,6,Low,30.5,5.1
2023-05-07,5,25.0,8,Medium,30.5,5.1
2021-03-24,3,12.4,2,Low,30.5,5.1
2020-03-01,3,15.6,8,Medium,30.5,5.1
2021-07-29,7,25.4,10,Medium,30.5,35.8
2020-04-29,4,12.4,3,Low,30.5,5.1
2022-08-24,8,41.8,22,High,30.5,35.8
2022-12-20,12,6.1,0,Low,30.5,5.1
2022-01-02,1,7.0,2,Low,30.5,5.1
2023-04-11,4,24.0,9,Medium,30.5,5.1
2021-04-21,4,12.0,3,Low,30.5,5.1
2020-11-22,11,18.8,11,Medium,30.5,5.1
2020-07-24,7,3.7,3,Low,30.5,35.8
2021-05-22,5,21.2,6,Medium,30.5,5.1
2023-09-07,9,35.5,14,High,30.5,35.8
2021-05-08,5,15.5,7,Medium,30.5,5.1
2021-06-29,6,74.1,48,High,30.5,35.8
2022-12-28,12,21.0,5,Medium,30.5,5.1
2020-04-24,4,16.3,3,Low,30.5,5.1
2021-03-25,3,15.4,7,Medium,30.5,5.1
2023-03-25,3,11.3,1,Low,30.5,5.1
2022-03-06,3,13.8,3,Low,30.5,5.1
2021-12-27,12,11.2,5,Low,30.5,5.1
2020-12-21,12,9.4,2,Low,30.5,5.1
2020-12-26,12,5.3,6,Low,30.5,5.1
2021-04-29,4,8.1,4,Low,30.5,5.1
2023-04-28,4,18.9,4,Low,30.5,5.1
2021-10-13,10,2.5,0,Low,30.5,5.1
2023-11-29,11,17.4,8,Medium,30.5,5.1
2022-01-04,1,0.5,0,Low,30.5,5.1
2023-04-26,4,10.4,5,Low,30.5,5.1
2020-02-27,2,4.8,2,Low,30.5,5.1
2023-12-11,12,9.3,4,Low,30.5,5.1
2023-12-05,12,5.3,20,High,30.5,5.1
2021-12-21,12,10.0,3,Low,30.5,5.1
2023-03-08,3,18.2,3,Low,30.5,5.1
2023-02-28,2,11.8,2,Low,30.5,5.1
2020-10-18,10,17.2,6,Medium,30.5,5.1
2023-02-27,2,6.6,6,Low,30.5,5.1
2021-01-20,1,11.0,0,Low,30.5,5.1
2022-10-05,10,3.9,2,Low,30.5,5.1
2023-01-15,1,12.0,6,Low,30.5,5.1
2021-09-24,9,27.1,13,Medium,30.5,35.8
2020-12-25,12,9.5,5,Low,30.5,5.1
2022-10-01,10,28.4,7,Medium,30.5,5.1
2020-03-18,3,16.4,0,Low,30.5,5.1
2020-07-03,7,56.3,26,High,30.5,35.8
2020-04-25,4,9.5,2,Low,30.5,5.1
2021-04-21,4,7.1,1,Low,30.5,5.1
2023-05-17,5,9.7,2,Low,30.5,5.1
2021-03-24,3,5.7,4,Low,30.5,5.1
2020-02-10,2,3.4,2,Low,30.5,5.1
2022-12-14,12,0.6,0,Low,30.5,5.1
2022-09-05,9,71.9,27,High,30.5,35.8
2020-01-02,1,4.5,0,Low,30.5,5.1
2021-11-10,11,13.3,3,Low,30.5,5.1
2023-06-11,6,51.2,35,High,30.5,35.8
2021-02-16,2,19.3,8,Medium,30.5,5.1
2020-09-24,9,69.7,36,High,30.5,35.8
2021-11-28,11,40.2,15,High,30.5,5.1
2020-12-29,12,5.2,1,Low,30.5,5.1
2021-10-24,10,0.5,7,Low,30.5,5.1
2020-05-01,5,10.6,3,Low,30.5,5.1
2020-02-14,2,8.8,1,Low,30.5,5.1
2020-10-29,10,20.3,7,Medium,30.5,5.1
2023-04-16,4,5.5,0,Low,30.5,5.1
2023-12-14,12,7.4,2,Low,30.5,5.1
2020-10-17,10,23.1,7,Medium,30.5,5.1
2020-08-15,8,68.5,38,High,30.5,35.8
2022-12-13,12,8.7,4,Low,30.5,5.1
2022-01-17,1,4.1,1,Low,30.5,5.1
2020-05-28,5,5.8,1,Low,30.5,5.1
2022-02-04,2,7.4,27,High,30.5,5.1
2023-12-13,12,7.7,2,Low,30.5,5.1
2023-09-18,9,79.6,47,High,30.5,35.8
2022-03-21,3,10.6,4,Low,30.5,5.1
2023-04-15,4,16.8,3,Low,30.5,5.1
2020-07-25,7,39.7,15,High,30.5,35.8
2021-11-20,11,30.6,16,High,30.5,5.1
2021-09-10,9,55.5,29,High,30.5,35.8
2021-10-22,10,16.4,0,Low,30.5,5.1
2020-10-06,10,6.2,5,Low,30.5,5.1
2020-11-18,11,13.5,4,Low,30.5,5.1
2022-06-13,6,16.2,4,Low,30.5,35.8
2023-08-02,8,77.1,42,High,30.5,35.8
2022-09-24,9,48.2,25,High,30.5,35.8
2023-08-22,8,130.6,76,High,30.5,35.8
2021-10-11,10,17.0,7,Medium,30.5,5.1
2020-12-22,12,0.7,0,Low,30.5,5.1
2023-12-19,12,10.0,3,Low,30.5,5.1
2023-02-24,2,3.6,3,Low,30.5,5.1
2023-11-21,11,19.5,9,Medium,30.5,5.1
2023-06-10,6,201.4,84,High,30.5,35.8
2021-12-31,12,2.6,4,Low,30.5,5.1
2021-04-02,4,1.7,5,Low,30.5,5.1
2023-09-25,9,17.2,6,Medium,30.5,35.8
2023-04-21,4,6.7,2,Low,30.5,5.1
2020-12-25,12,8.2,0,Low,30.5,5.1
2022-02-13,2,4.0,3,Low,30.5,5.1
2021-09-20,9,82.2,44,High,30.5,35.8
2023-11-11,11,14.9,4,Low,30.5,5.1
2021-08-26,8,128.2,57,High,30.5,35.8
2020-09-17,9,97.3,40,High,30.5,35.8
2020-12-29,12,10.7,3,Low,30.5,5.1
2020-01-04,1,4.0,5,Low,30.5,5.1
2023-12-08,12,4.8,4,Low,30.5,5.1
2023-03-19,3,5.9,0,Low,30.5,5.1
2022-03-12,3,2.3,0,Low,30.5,5.1
2023-03-08,3,16.0,5,Medium,30.5,5.1
2020-03-07,3,11.4,1,Low,30.5,5.1
2021-01-07,1,7.2,0,Low,30.5,5.1
2023-05-18,5,21.9,4,Medium,30.5,5.1
2021-10-13,10,22.9,5,Medium,30.5,5.1
2023-06-06,6,60.7,35,High,30.5,35.8
2021-03-28,3,12.4,3,Low,30.5,5.1
2023-08-02,8,61.1,21,High,30.5,35.8
2023-03-04,3,9.5,3,Low,30.5,5.1
2020-08-01,8,115.1,54,High,30.5,35.8
2022-10-13,10,22.0,10,Medium,30.5,5.1
2020-10-15,10,4.1,6,Low,30.5,5.1
2021-11-09,11,0.5,2,Low,30.5,5.1
2020-06-08,6,14.2,6,Low,30.5,35.8
2021-05-02,5,0.8,0,Low,30.5,5.1
2021-12-11,12,6.1,3,Low,30.5,5.1
2021-10-16,10,1.3,0,Low,30.5,5.1
2020-12-09,12,7.1,2,Low,30.5,5.1
2023-07-26,7,59.1,30,High,30.5,35.8
2020-06-30,6,43.6,24,High,30.5,35.8
2023-12-22,12,9.0,2,Low,30.5,5.1
2023-10-04,10,31.9,9,High,30.5,5.1
2023-08-01,8,304.2,151,High,30.5,35.8
2021-11-18,11,17.7,6,Medium,30.5,5.1
2022-07-03,7,125.9,76,High,30.5,35.8
2020-01-24,1,8.6,0,Low,30.5,5.1
2021-06-27,6,55.5,23,High,30.5,35.8
2021-03-05,3,19.5,19,High,30.5,5.1
2021-05-26,5,16.0,1,Low,30.5,5.1
2023-11-20,11,9.7,1,Low,30.5,5.1
2020-05-18,5,13.3,4,Low,30.5,5.1
2021-12-18,12,2.0,0,Low,30.5,5.1
2021-06-09,6,55.8,30,High,30.5,35.8
2020-08-09,8,37.6,15,High,30.5,35.8
2020-01-03,1,5.8,2,Low,30.5,5.1
2020-04-08,4,1.0,0,Low,30.5,5.1
2022-03-01,3,14.7,1,Low,30.5,5.1
2022-06-16,6,47.1,33,High,30.5,35.8
2022-05-09,5,9.4,0,Low,30.5,5.1
2020-12-06,12,5.2,4,Low,30.5,5.1
2022-04-27,4,6.9,0,Low,30.5,5.1
2022-10-06,10,26.1,11,Medium,30.5,5.1
2022-02-14,2,11.7,7,Low,30.5,5.1
2021-12-20,12,1.2,2,Low,30.5,5.1
2023-01-23,1,4.3,1,Low,30.5,5.1
2022-02-07,2,7.6,0,Low,30.5,5.1
2020-07-26,7,51.7,25,High,30.5,35.8
2022-09-08,9,46.1,21,High,30.5,35.8
2023-03-29,3,13.2,2,Low,30.5,5.1
2023-08-26,8,131.8,58,High,30.5,35.8
2023-11-08,11,20.6,12,Medium,30.5,5.1
2021-04-06,4,6.2,0,Low,30.5,5.1
2020-11-29,11,26.3,10,Medium,30.5,5.1
2022-07-13,7,59.8,23,High,30.5,35.8
2020-05-30,5,8.2,4,Low,30.5,5.1
2020-03-09,3,11.4,1,Low,30.5,5.1
2021-08-26,8,10.8,2,Low,30.5,35.8
2020-02-11,2,7.2,3,Low,30.5,5.1
2021-10-14,10,0.5,1,Low,30.5,5.1
2021-06-18,6,48.5,18,High,30.5,35.8
2020-08-02,8,9.5,7,Low,30.5,35.8
2020-05-31,5,18.2,5,Medium,30.5,5.1
2021-12-01,12,0.5,0,Low,30.5,5.1
2020-12-14,12,7.1,4,Low,30.5,5.1
2022-02-07,2,3.3,2,Low,30.5,5.1
2020-11-25,11,18.3,6,Medium,30.5,5.1
2020-06-02,6,60.7,28,High,30.5,35.8
